"participant_id","autonomy","relatedness","competence","positive_affect"
16845,"Most of the time","Most of the time","Some",3
16858,"Some of the time","Most of the time","A lot",3.5
16862,"Rarely","Most of the time","A little",3
16873,"Most of the time","Most of the time","Some",3.666666666667
16875,"Never","Some of the time","A lot",3.5
16882,"Most of the time","Most of the time","Some",3.166666666667
16883,"Most of the time","Some of the time","Some",2.5
16891,"Most of the time","Some of the time","Some",3
16897,"Most of the time","Most of the time","Some",3.5
16899,"Most of the time","Most of the time","Some",3.833333333333
16902,"Most of the time","Some of the time","A lot",3.333333333333
16911,"Most of the time","Some of the time","Some",3.5
16918,"Some of the time","Most of the time","Some",3.833333333333
16921,"Some of the time","Most of the time","A lot",4
16923,"Most of the time","Most of the time","Some",3.166666666667
16928,"Most of the time","Most of the time","Some",2.833333333333
16930,"Some of the time","Most of the time","Some",4
16943,"All of the time","Some of the time","A lot",3
16944,"Most of the time","Most of the time","Some",4
16949,"Most of the time","Most of the time","Some",3.5
16952,"Most of the time","Most of the time","Some",3.833333333333
16955,"All of the time","Most of the time","A lot",2.833333333333
16956,"Most of the time","Some of the time","Some",2.833333333333
16959,"All of the time","Some of the time","A lot",3.833333333333
16962,"Some of the time","Rarely","Some",3.166666666667
16972,"Some of the time","Most of the time","Some",4
16977,"All of the time","Some of the time","A lot",3.833333333333
16979,"All of the time","Most of the time","Some",3.833333333333
16987,"Some of the time","All of the time","Some",3.5
16992,"Some of the time","Some of the time","Some",3.5
16997,"All of the time","Most of the time","Some",4
16998,"Most of the time","Rarely","Some",3.333333333333
16999,"Most of the time","Most of the time","A lot",3.833333333333
17000,"Some of the time","Some of the time","Some",3.333333333333
17007,"Most of the time","Some of the time","A lot",3.833333333333
17008,"Some of the time","All of the time","Some",4.166666666667
17012,"Most of the time","Most of the time","A lot",3.166666666667
17015,"Some of the time","Some of the time","Some",3.666666666667
17016,"Most of the time","Rarely","Some",5
17017,"Most of the time","All of the time","A lot",4
17019,"Some of the time","All of the time","Some",3.833333333333
17030,"Most of the time","All of the time","Some",4
17033,"All of the time","All of the time","A lot",4
17043,"Most of the time","Most of the time","A lot",4
17044,"All of the time","Some of the time","Some",2.833333333333
17046,"Rarely","Some of the time","A little",2.5
17047,"Most of the time","Most of the time","Some",3.833333333333
17048,"Most of the time","Most of the time","Some",3.833333333333
17051,"Most of the time","Some of the time","A lot",3.666666666667
17056,"All of the time","Some of the time","A lot",3.833333333333
17057,"All of the time","Most of the time","Some",3
17059,"Rarely","Some of the time","A little",3
17062,"Most of the time","All of the time","A little",4
17073,"Most of the time","Rarely","A little",2
17075,"All of the time","All of the time","Some",4
17076,"Some of the time","Some of the time","Some",3.333333333333
17077,"All of the time","Most of the time","Some",3.833333333333
17082,"All of the time","All of the time","A lot",4.5
17085,"Most of the time","Some of the time","Some",4
17087,"Most of the time","Some of the time","Some",3.166666666667
17088,"Most of the time","Some of the time","Some",1.833333333333
17090,"Most of the time","Most of the time","Some",3.5
17093,"Most of the time","Most of the time","A lot",3.5
17097,"Most of the time","Most of the time","A little",2.833333333333
17099,"Most of the time","Most of the time","Some",4.166666666667
17105,"Most of the time","All of the time","A lot",4
17107,"Rarely","Rarely","Some",2.833333333333
17108,"Most of the time","Most of the time","Some",1.833333333333
17112,"Most of the time","Most of the time","A lot",3.666666666667
17113,"Most of the time","Most of the time","A lot",3.833333333333
17132,"Rarely","Rarely","A little",2.666666666667
17135,"All of the time","Some of the time","Some",4
17137,"Some of the time","Some of the time","Some",3.666666666667
17140,"Some of the time","All of the time","A lot",3
17142,"Most of the time","Most of the time","Some",3.833333333333
17144,"Most of the time","Most of the time","Some",3
17145,"Most of the time","Most of the time","A little",3.666666666667
17146,"Some of the time","All of the time","Some",3.333333333333
17148,"Rarely","Some of the time","Some",3.166666666667
17149,"Most of the time","Most of the time","Some",4
17154,"Rarely","Most of the time","Some",2.833333333333
17155,"All of the time","Most of the time","A lot",3.666666666667
17158,"Most of the time","Most of the time","Some",4
17166,"Some of the time","Most of the time","Some",4
17168,"Most of the time","All of the time","Some",3.833333333333
17176,"Most of the time","Some of the time","A little",4
17179,"Most of the time","Some of the time","Some",5
17181,"Most of the time","Most of the time","Some",4
17182,"Most of the time","Most of the time","A little",1.5
17185,"Most of the time","Most of the time","Some",3.833333333333
17192,"Most of the time","Most of the time","Some",3.666666666667
17197,"All of the time","Some of the time","A lot",4
17198,"All of the time","Most of the time","A lot",3.666666666667
17201,"Most of the time","Some of the time","A little",2.833333333333
17203,"Most of the time","Most of the time","A lot",3.333333333333
17206,"Most of the time","All of the time","Some",3.833333333333
17209,"Most of the time","Most of the time","A lot",3.5
17211,"All of the time","Most of the time","Some",3.333333333333
17215,"All of the time","Most of the time","A lot",2.333333333333
17226,"Some of the time","Most of the time","A little",3.5
17231,"Some of the time","Some of the time","Some",4
17234,"Rarely","Some of the time","A little",1.833333333333
17236,"Most of the time","All of the time","A lot",3.166666666667
17241,"Most of the time","Most of the time","Some",2.666666666667
17242,"Most of the time","Some of the time","Some",3
17245,"Most of the time","All of the time","A lot",4.666666666667
17249,"Rarely","Rarely","Some",2.333333333333
17251,"Some of the time","Most of the time","Some",3
17264,"Most of the time","Some of the time","Some",3
17270,"Most of the time","Most of the time","A lot",3.833333333333
17272,"Most of the time","Most of the time","A lot",3.5
17275,"Most of the time","Most of the time","Some",3.333333333333
17278,"Most of the time","Most of the time","A lot",3.166666666667
17280,"Some of the time","Most of the time","A little",1.666666666667
17287,"Most of the time","Most of the time","Some",3.833333333333
17291,"Some of the time","Some of the time","A little",2.666666666667
17300,"Most of the time","Most of the time","A lot",3.333333333333
17309,"Most of the time","Most of the time","Some",3.833333333333
17316,"Rarely","All of the time","A lot",1.5
17323,"All of the time","Most of the time","Some",4.166666666667
17327,"Most of the time","Most of the time","Some",3.666666666667
17332,"Most of the time","Some of the time","A lot",4
17340,"Most of the time","Most of the time","Some",3
17343,"Some of the time","Most of the time","Some",3.166666666667
17354,"All of the time","Most of the time","Some",3.333333333333
17358,"Some of the time","Most of the time","Some",3.666666666667
17361,"Most of the time","Most of the time","A lot",3.166666666667
17365,"Most of the time","Most of the time","Some",3.666666666667
17367,"Most of the time","All of the time","Some",3.666666666667
17368,"Some of the time","Some of the time","Some",3.666666666667
17371,"Most of the time","Most of the time","Some",3
17377,"Most of the time","Most of the time","Some",3.166666666667
17378,"Most of the time","All of the time","A lot",3.166666666667
17382,"Most of the time","Most of the time","Some",3.666666666667
17387,"Most of the time","Some of the time","A lot",2.5
17389,"Most of the time","Most of the time","A lot",4
17390,"All of the time","Most of the time","Some",3.666666666667
17391,"Some of the time","Rarely","Some",3.833333333333
17394,"Most of the time","Some of the time","A lot",4
17395,"Most of the time","All of the time","Some",2.333333333333
17397,"All of the time","Some of the time","A lot",3
17400,"Most of the time","Some of the time","A little",2.5
17401,"Most of the time","Most of the time","A lot",2.833333333333
17404,"Rarely","Most of the time","A lot",3
17405,"Some of the time","Some of the time","Some",4
17407,"Some of the time","Some of the time","Some",2.5
17408,"Some of the time","All of the time","Some",3.666666666667
17411,"Most of the time","Rarely","Some",3
17414,"Most of the time","Some of the time","Some",2.833333333333
17415,"All of the time","Rarely","Some",3.833333333333
17420,"Some of the time","Some of the time","Some",3.833333333333
17427,"Some of the time","Most of the time","A little",2.833333333333
17429,"All of the time","All of the time","A lot",3.666666666667
17434,"Some of the time","Some of the time","Some",3.666666666667
17435,"Most of the time","All of the time","Some",3.666666666667
17436,"Some of the time","Some of the time","A little",2
17437,"Most of the time","Most of the time","Some",3.333333333333
17442,"Most of the time","Some of the time","A lot",3.666666666667
17448,"Most of the time","Some of the time","Some",3.666666666667
17449,"Some of the time","Most of the time","Some",3.833333333333
17454,"Some of the time","Most of the time","A little",3.666666666667
17455,"All of the time","Rarely","A lot",4.333333333333
17458,"Most of the time","Most of the time","A lot",4
17459,"Rarely","Some of the time","A lot",3.5
17467,"Most of the time","Most of the time","Some",2.833333333333
17470,"Most of the time","All of the time","A lot",4.666666666667
17472,"Most of the time","Some of the time","Some",3.333333333333
17474,"Some of the time","Most of the time","Some",3.666666666667
17475,"Most of the time","Most of the time","Some",3.5
17479,"Most of the time","Some of the time","A lot",4
17481,"Some of the time","Some of the time","Some",3.5
17482,"Some of the time","Most of the time","A lot",3.166666666667
17487,"Some of the time","All of the time","Some",4
17495,"Rarely","Most of the time","Some",2.333333333333
17503,"Most of the time","Most of the time","Some",3.833333333333
17504,"Most of the time","Some of the time","Some",3.333333333333
17506,"Some of the time","Most of the time","Some",3.333333333333
17511,"Some of the time","Most of the time","A lot",3
17523,"All of the time","Most of the time","A lot",3.666666666667
17524,"Rarely","Some of the time","Some",2.666666666667
17530,"All of the time","All of the time","A lot",3.833333333333
17532,"Most of the time","Most of the time","Some",4.166666666667
17533,"Most of the time","Most of the time","Some",3.5
17538,"Most of the time","All of the time","Some",3.833333333333
17540,"All of the time","Most of the time","Some",2.833333333333
17542,"Most of the time","Most of the time","A lot",3
17543,"Rarely","Most of the time","A little",2.5
17551,"Some of the time","Some of the time","Some",3.666666666667
17552,"Some of the time","Some of the time","A little",2.666666666667
17555,"Some of the time","Most of the time","Some",1.666666666667
17556,"Most of the time","Some of the time","Some",2.166666666667
17557,"Some of the time","Most of the time","A little",2.5
17559,"All of the time","All of the time","A lot",3.833333333333
17560,"Most of the time","Some of the time","A lot",3.666666666667
17561,"Most of the time","All of the time","Some",3.166666666667
17566,"Some of the time","All of the time","Some",4.5
17568,"Most of the time","Rarely","A lot",4
17569,"Most of the time","Most of the time","Some",3.333333333333
17574,"Never","Some of the time","A lot",2
17587,"Some of the time","Some of the time","Some",4
17588,"Most of the time","Most of the time","A lot",3.333333333333
17597,"All of the time","Most of the time","A little",2
17601,"Most of the time","Most of the time","A lot",3.666666666667
17602,"Some of the time","Most of the time","A little",2.166666666667
17603,"Most of the time","Most of the time","A lot",2.666666666667
17605,"Most of the time","Most of the time","Some",4
17608,"Most of the time","All of the time","A lot",4
17609,"Most of the time","Most of the time","Some",3
17617,"Some of the time","Most of the time","Some",4.333333333333
17618,"Some of the time","Some of the time","Some",3.166666666667
17620,"Most of the time","Most of the time","A little",3.666666666667
17621,"Most of the time","Most of the time","Some",4
17623,"Some of the time","Some of the time","Some",4.833333333333
17625,"All of the time","Some of the time","A little",2.5
17626,"Most of the time","Most of the time","Some",3.5
17627,"Some of the time","Most of the time","Some",2.666666666667
17635,"Most of the time","Most of the time","Some",3.333333333333
17639,"Most of the time","Most of the time","Some",3.833333333333
17646,"All of the time","All of the time","A lot",4.166666666667
17649,"Most of the time","Most of the time","Some",2.666666666667
17651,"Rarely","Most of the time","A little",4
17655,"Most of the time","Most of the time","Some",2.666666666667
17657,"All of the time","Some of the time","A lot",3.5
17658,"Rarely","Some of the time","A little",2.5
17665,"All of the time","Some of the time","A lot",3.666666666667
17667,"Some of the time","Most of the time","A lot",2.833333333333
17678,"Most of the time","Most of the time","A lot",3.833333333333
17684,"Most of the time","Most of the time","Some",3.166666666667
17693,"Most of the time","All of the time","Some",3.333333333333
17694,"Some of the time","Some of the time","A lot",4.333333333333
17695,"All of the time","Some of the time","A lot",2
17700,"Most of the time","Some of the time","A little",3.5
17702,"Some of the time","All of the time","Some",4.666666666667
17704,"Most of the time","Most of the time","A lot",3.666666666667
17707,"Some of the time","Most of the time","Some",4
17709,"Some of the time","Most of the time","A little",2.166666666667
17710,"Some of the time","Rarely","Some",3.2
17714,"Most of the time","Most of the time","Some",2.8
17721,"Most of the time","Most of the time","A little",3
17722,"Some of the time","Some of the time","A lot",3.333333333333
17726,"Most of the time","Never","A lot",3.666666666667
17729,"Most of the time","Most of the time","Some",3.333333333333
17730,"Never","Most of the time","Some",2.5
17732,"Most of the time","Most of the time","Some",4
17734,"Most of the time","Most of the time","A little",4
17741,"Most of the time","Most of the time","Some",4.666666666667
17742,"Most of the time","Some of the time","A little",3.166666666667
17744,"Most of the time","Most of the time","Some",3.833333333333
17745,"Most of the time","Most of the time","Some",2.666666666667
17747,"Most of the time","All of the time","Some",3.5
17754,"All of the time","All of the time","A lot",3.833333333333
17755,"Most of the time","Most of the time","A lot",3.5
17760,"Some of the time","Most of the time","A lot",3.5
17772,"Some of the time","Some of the time","A lot",3.333333333333
17776,"Most of the time","All of the time","Some",2.833333333333
17782,"Most of the time","Most of the time","Some",2.833333333333
17790,"Most of the time","Most of the time","Some",3.333333333333
17792,"Most of the time","Most of the time","A lot",3.333333333333
17793,"Some of the time","Some of the time","Some",2
17795,"Most of the time","Most of the time","A lot",2.333333333333
17802,"Some of the time","Some of the time","Some",1.5
17806,"Most of the time","Most of the time","Some",4
17807,"Some of the time","Some of the time","A little",3.5
17808,"All of the time","Most of the time","A lot",3.833333333333
17817,"All of the time","Some of the time","A lot",3.833333333333
17819,"Some of the time","Some of the time","A lot",1.5
17822,"Most of the time","Most of the time","Some",2.5
17827,"Some of the time","All of the time","Some",3.833333333333
17830,"Most of the time","Some of the time","A little",3.166666666667
17834,"Most of the time","Most of the time","A lot",4
17835,"All of the time","All of the time","A lot",3.833333333333
17848,"Some of the time","Some of the time","Some",3.166666666667
17850,"Some of the time","All of the time","A lot",2.666666666667
17851,"Some of the time","Most of the time","A lot",3
17858,"Most of the time","All of the time","Some",3.833333333333
17860,"All of the time","All of the time","A lot",3.6
17870,"Rarely","Most of the time","A lot",3.166666666667
17873,"Most of the time","Most of the time","A lot",3.333333333333
17874,"Some of the time","Most of the time","A little",3.666666666667
17875,"Most of the time","Most of the time","Some",2.666666666667
17877,"Most of the time","Most of the time","Some",3.666666666667
17879,"Most of the time","Most of the time","A lot",2.833333333333
17883,"Some of the time","Most of the time","A lot",2.833333333333
17885,"Most of the time","All of the time","Some",3
17886,"Most of the time","Most of the time","Some",3.833333333333
17890,"All of the time","All of the time","Some",4.5
17893,"Most of the time","Most of the time","A lot",3.666666666667
17895,"Some of the time","Some of the time","A little",3.666666666667
17900,"Some of the time","Some of the time","Some",3.333333333333
17902,"Some of the time","Most of the time","Some",3.666666666667
17911,"All of the time","All of the time","A lot",3.333333333333
17922,"All of the time","All of the time","A lot",4.833333333333
17925,"Some of the time","Some of the time","A little",3.333333333333
17929,"Most of the time","Most of the time","Some",3.166666666667
17931,"Some of the time","Some of the time","Some",3.333333333333
17945,"All of the time","Most of the time","A lot",4.166666666667
17947,"Some of the time","Some of the time","Some",3.5
17950,"Most of the time","Most of the time","A little",3.833333333333
17958,"Some of the time","Most of the time","A lot",3.333333333333
17960,"Most of the time","Most of the time","A lot",3.833333333333
17961,"Most of the time","Some of the time","A little",2.833333333333
17963,"Rarely","Most of the time","Some",2.833333333333
17964,"Some of the time","All of the time","A lot",4.5
17984,"All of the time","All of the time","A lot",3.666666666667
17985,"Most of the time","All of the time","A lot",3.833333333333
17991,"Most of the time","Most of the time","A lot",3
17992,"Some of the time","All of the time","A little",3.5
17994,"Most of the time","Most of the time","Some",3.666666666667
17995,"Some of the time","Most of the time","Some",3.166666666667
17996,"Most of the time","Some of the time","Some",4.166666666667
18001,"Most of the time","Most of the time","A lot",3.833333333333
18002,"All of the time","All of the time","Some",1
18010,"All of the time","All of the time","A lot",3.666666666667
18011,"Most of the time","Most of the time","A little",2.833333333333
18032,"Most of the time","Most of the time","A lot",3.833333333333
18038,"Most of the time","Most of the time","Some",3.333333333333
18043,"All of the time","Some of the time","A lot",3.166666666667
18047,"Some of the time","All of the time","A lot",3.666666666667
18048,"Most of the time","All of the time","A lot",4
18050,"Some of the time","Some of the time","Not at all",3
18052,"All of the time","All of the time","A lot",4
18055,"Most of the time","Most of the time","Some",2.5
18058,"Some of the time","Some of the time","A little",2.166666666667
18065,"Some of the time","Some of the time","Some",3.666666666667
18069,"Rarely","Most of the time","Some",4
18074,"Rarely","Some of the time","A little",2.833333333333
18076,"Most of the time","Some of the time","A lot",3.666666666667
18077,"Most of the time","Most of the time","Some",3.166666666667
18082,"All of the time","Most of the time","A lot",3.333333333333
18084,"All of the time","Most of the time","Some",1.833333333333
18093,"Most of the time","All of the time","A lot",4.333333333333
18096,"Most of the time","Most of the time","A lot",3.833333333333
18097,"Rarely","Some of the time","Some",3.833333333333
18098,"Most of the time","Most of the time","A little",2.666666666667
18099,"Most of the time","All of the time","A little",3.833333333333
18107,"Rarely","Some of the time","Some",2.666666666667
18114,"Most of the time","All of the time","A lot",3.833333333333
18115,"All of the time","All of the time","Some",3.166666666667
18123,"All of the time","Most of the time","A lot",2
18126,"All of the time","All of the time","A lot",3.833333333333
18132,"Some of the time","Some of the time","Some",3
18139,"All of the time","All of the time","Some",4
18140,"Some of the time","Most of the time","Some",3
18144,"Some of the time","Most of the time","Some",3.833333333333
18145,"Rarely","Most of the time","Some",3.833333333333
18148,"Most of the time","Most of the time","A lot",1.333333333333
18149,"Rarely","Most of the time","Some",1.5
18151,"All of the time","Rarely","A lot",2.333333333333
18154,"All of the time","All of the time","A lot",3.833333333333
18155,"Most of the time","Some of the time","A lot",4
18163,"Most of the time","All of the time","Some",1.833333333333
18171,"Most of the time","Most of the time","A lot",4
18178,"All of the time","Most of the time","Some",3.666666666667
18180,"Most of the time","Some of the time","Some",3.833333333333
18190,"All of the time","Most of the time","Some",2.833333333333
18192,"Most of the time","Most of the time","A lot",3.5
18196,"Most of the time","Some of the time","Some",3
18202,"Rarely","Some of the time","A little",4
18208,"Most of the time","Some of the time","Some",1.333333333333
18214,"Some of the time","Some of the time","A lot",3
18222,"Most of the time","All of the time","Some",3.833333333333
18225,"Some of the time","All of the time","A little",4
18227,"Most of the time","All of the time","A lot",4
18228,"Some of the time","Some of the time","Some",4
18234,"Most of the time","Some of the time","A lot",4
18239,"Most of the time","Most of the time","Some",3.166666666667
18249,"Most of the time","Most of the time","A little",3.5
18258,"Most of the time","Most of the time","A lot",3.833333333333
18263,"All of the time","Most of the time","Some",3.5
18265,"Most of the time","Some of the time","Some",3.166666666667
18266,"Most of the time","Some of the time","Some",3.166666666667
18271,"Most of the time","Most of the time","Some",3.833333333333
18274,"Some of the time","All of the time","A lot",3.5
18285,"Some of the time","Some of the time","Some",2
18286,"Most of the time","Some of the time","Some",3.333333333333
18290,"Most of the time","Some of the time","Some",2.666666666667
18293,"Rarely","Some of the time","A lot",4
18297,"Rarely","Some of the time","Some",2.5
18302,"Some of the time","All of the time","Some",2.666666666667
18303,"All of the time","Most of the time","A lot",4.666666666667
18304,"Most of the time","Most of the time","Some",4
18305,"Some of the time","Some of the time","Not at all",3.166666666667
18308,"Most of the time","Most of the time","Some",3.333333333333
18310,"All of the time","Some of the time","Some",2.666666666667
18320,"All of the time","Most of the time","Some",3.333333333333
18321,"Some of the time","All of the time","A little",2.333333333333
18322,"Most of the time","Most of the time","A lot",3.833333333333
18323,"Some of the time","Most of the time","A little",4
18324,"Most of the time","All of the time","Some",2.833333333333
18325,"Most of the time","Some of the time","A little",2
18330,"All of the time","Most of the time","A lot",4.333333333333
18331,"Most of the time","Most of the time","Some",3.5
18335,"All of the time","Most of the time","A lot",4
18336,"Most of the time","Most of the time","A lot",3.666666666667
18340,"Most of the time","Some of the time","A little",2.666666666667
18344,"Some of the time","Most of the time","Some",3.5
18347,"All of the time","Most of the time","Some",3.5
18348,"Most of the time","Some of the time","Some",4.166666666667
18350,"Some of the time","Some of the time","A lot",4
18353,"Most of the time","Most of the time","Some",4
18354,"Some of the time","All of the time","Some",3.833333333333
18355,"All of the time","All of the time","Some",2.833333333333
18359,"Rarely","Some of the time","A little",2.833333333333
18361,"Most of the time","Most of the time","A lot",4
18365,"Most of the time","Most of the time","Some",4.666666666667
18369,"Most of the time","Some of the time","Some",3.833333333333
18370,"All of the time","All of the time","A little",3.333333333333
18375,"Some of the time","Most of the time","A little",1.333333333333
18376,"Rarely","Most of the time","A lot",4.333333333333
18386,"Most of the time","Some of the time","A lot",3.333333333333
18390,"Some of the time","Most of the time","A lot",5
18396,"Most of the time","Most of the time","A little",3
18406,"Most of the time","All of the time","Some",4.666666666667
18409,"Most of the time","Some of the time","Some",3.666666666667
18411,"Most of the time","Most of the time","Some",3.5
18415,"Some of the time","Most of the time","A lot",2.833333333333
18418,"Most of the time","Most of the time","A little",3.166666666667
18421,"Some of the time","All of the time","Some",4.5
18425,"Some of the time","Most of the time","A lot",3.666666666667
18437,"Some of the time","All of the time","Some",3
18440,"Most of the time","Most of the time","Some",4
18441,"Most of the time","Some of the time","A lot",3.666666666667
18442,"Some of the time","Most of the time","A lot",4
18443,"Some of the time","Most of the time","Some",3.666666666667
18450,"Most of the time","Most of the time","Some",4.5
18457,"Most of the time","Some of the time","Some",3.333333333333
18459,"Most of the time","Rarely","A little",1.333333333333
18463,"Some of the time","Some of the time","A lot",3.333333333333
18464,"All of the time","All of the time","Some",3.333333333333
18467,"Some of the time","All of the time","Some",2.833333333333
18468,"Most of the time","Some of the time","Some",3.833333333333
18470,"Most of the time","Some of the time","A lot",3.333333333333
18473,"Some of the time","Most of the time","A little",4.5
18474,"Most of the time","Rarely","Some",2.833333333333
18475,"Some of the time","Some of the time","Some",2.5
18489,"Rarely","Some of the time","A little",3
18491,"All of the time","Most of the time","A lot",3.333333333333
18492,"All of the time","Most of the time","Some",4
18495,"All of the time","Some of the time","A little",2.166666666667
18499,"Most of the time","Most of the time","Some",2.5
18503,"Most of the time","All of the time","Some",3.333333333333
18510,"Most of the time","All of the time","Some",3.5
18514,"Some of the time","Most of the time","A lot",3.333333333333
18518,"Most of the time","Most of the time","A lot",4.333333333333
18519,"Most of the time","Some of the time","A little",3.833333333333
18521,"Most of the time","Some of the time","Some",1.5
18528,"Some of the time","Some of the time","A little",2.5
18538,"Some of the time","All of the time","Some",5
18540,"Most of the time","Most of the time","Some",3.666666666667
18543,"Most of the time","Most of the time","Some",3.666666666667
18544,"Most of the time","Some of the time","Some",3.666666666667
18546,"Some of the time","Some of the time","Some",3
18549,"All of the time","Most of the time","A lot",3.833333333333
18550,"All of the time","All of the time","Some",4.333333333333
18552,"Some of the time","Some of the time","Some",3.666666666667
18563,"Most of the time","Most of the time","Some",3
18564,"Rarely","Some of the time","Some",2.5
18566,"All of the time","Some of the time","A lot",4
18570,"Some of the time","Some of the time","Some",2.333333333333
18571,"All of the time","Rarely","A lot",2
18574,"Most of the time","Some of the time","Some",3
18576,"All of the time","Most of the time","A lot",3.666666666667
18582,"All of the time","All of the time","Some",2.333333333333
18586,"Most of the time","Most of the time","A lot",3
18597,"Rarely","Most of the time","A lot",4
18598,"Most of the time","Most of the time","Some",3.666666666667
18601,"Rarely","Most of the time","Some",3.833333333333
18612,"All of the time","Some of the time","Some",2.833333333333
18616,"Most of the time","Most of the time","Some",3.833333333333
18622,"Some of the time","Some of the time","Some",3.5
18626,"Some of the time","Most of the time","A little",2.333333333333
18628,"Some of the time","Most of the time","Some",4
18633,"Some of the time","Most of the time","Some",4
18646,"Most of the time","Most of the time","Some",2.833333333333
18649,"Some of the time","All of the time","A lot",3.333333333333
18651,"Some of the time","Most of the time","A lot",4.166666666667
18659,"Most of the time","Some of the time","Some",3
18664,"Some of the time","Most of the time","Some",4
18665,"Most of the time","Some of the time","A lot",2.833333333333
18680,"Some of the time","Most of the time","A lot",4.666666666667
18683,"Most of the time","Some of the time","A little",2.5
18684,"Most of the time","Some of the time","A lot",5
18687,"Most of the time","Some of the time","Some",4
18691,"Most of the time","Most of the time","Some",3.5
18692,"Some of the time","Most of the time","Some",4
18699,"Most of the time","Most of the time","Some",3.166666666667
18707,"Some of the time","Rarely","A little",4
18708,"Some of the time","All of the time","A lot",1.666666666667
18713,"Most of the time","Most of the time","A lot",3.833333333333
18714,"Some of the time","Most of the time","Some",2.833333333333
18719,"Some of the time","Most of the time","A lot",4
18722,"Some of the time","Some of the time","A lot",3.5
18726,"Some of the time","Most of the time","Some",2.5
18727,"Most of the time","Most of the time","Some",3.166666666667
18730,"Some of the time","Most of the time","A little",2.333333333333
18734,"All of the time","Most of the time","A lot",3.666666666667
18736,"Most of the time","Most of the time","A little",3.666666666667
18740,"All of the time","Most of the time","Some",3.333333333333
18742,"Most of the time","Most of the time","Some",4
18744,"All of the time","Most of the time","Some",4
18746,"All of the time","Most of the time","Some",3
18747,"All of the time","Most of the time","Some",3.833333333333
18748,"Some of the time","Some of the time","Some",4
18751,"Some of the time","Most of the time","A lot",3.333333333333
18765,"Most of the time","Some of the time","Some",4
18769,"Most of the time","All of the time","Some",3.833333333333
18772,"Most of the time","All of the time","A lot",4.166666666667
18773,"Some of the time","All of the time","A lot",4.666666666667
18776,"Most of the time","Most of the time","Some",4
18777,"Some of the time","Rarely","A little",2.833333333333
18778,"All of the time","Some of the time","Some",2.5
18782,"Most of the time","Most of the time","A lot",4
18791,"All of the time","Most of the time","Some",3.5
18792,"Some of the time","Most of the time","A little",3.5
18793,"Some of the time","Some of the time","A lot",3.333333333333
18806,"Most of the time","Most of the time","A lot",3.333333333333
18808,"Most of the time","Most of the time","Some",3.666666666667
18811,"Some of the time","Some of the time","Some",3.166666666667
18815,"Most of the time","Some of the time","Some",4.5
18818,"All of the time","All of the time","A lot",4
18820,"Most of the time","Most of the time","Some",4
18826,"Some of the time","Most of the time","Some",3.666666666667
18829,"Most of the time","Some of the time","A lot",3.666666666667
18838,"All of the time","Rarely","A little",3
18841,"Most of the time","All of the time","A lot",4
18844,"Most of the time","Most of the time","Some",4
18850,"All of the time","Most of the time","Some",3
18856,"Most of the time","Most of the time","A lot",3.833333333333
18864,"Most of the time","Some of the time","Some",3.333333333333
18867,"Rarely","Some of the time","Some",2.333333333333
18869,"Most of the time","Most of the time","Some",3.333333333333
18870,"Rarely","All of the time","A lot",3.333333333333
18871,"Some of the time","Most of the time","A lot",3.5
18872,"Most of the time","Rarely","A little",2.666666666667
18877,"Some of the time","Most of the time","A lot",4.833333333333
18883,"Most of the time","All of the time","A lot",4
18889,"Some of the time","Most of the time","Some",3
18894,"Most of the time","Most of the time","A lot",4
18898,"Most of the time","Some of the time","Some",2.333333333333
18899,"Most of the time","Rarely","Some",3.166666666667
18901,"Most of the time","Most of the time","Some",2.666666666667
18902,"Some of the time","Some of the time","A lot",3
18908,"Most of the time","All of the time","A lot",4
18910,"Most of the time","Some of the time","A lot",3.166666666667
18911,"All of the time","All of the time","A lot",4.333333333333
18912,"Rarely","Some of the time","Some",3
18914,"All of the time","Most of the time","Some",3.833333333333
18922,"Most of the time","Most of the time","A little",2.833333333333
18924,"Most of the time","Some of the time","Some",4
18929,"Some of the time","Some of the time","Some",3.333333333333
18933,"Some of the time","Most of the time","Some",3.5
18934,"Most of the time","Most of the time","Some",2.333333333333
18937,"Most of the time","Most of the time","Some",4
18939,"All of the time","Some of the time","Some",3.166666666667
18940,"Some of the time","Most of the time","Some",3.833333333333
18941,"Most of the time","All of the time","A little",3.833333333333
18949,"Most of the time","Some of the time","Some",2.166666666667
18953,"Most of the time","Most of the time","A lot",4
18954,"Most of the time","Most of the time","Some",2.5
18955,"Some of the time","Most of the time","Some",3.5
18969,"All of the time","Some of the time","A lot",4.166666666667
18970,"Some of the time","Most of the time","A little",2.666666666667
18972,"Some of the time","All of the time","Some",3.666666666667
18974,"All of the time","Most of the time","A lot",4.5
18979,"Most of the time","Most of the time","A little",3.5
18992,"All of the time","Most of the time","A lot",4
18995,"Most of the time","Some of the time","Some",3.833333333333
19005,"Some of the time","Most of the time","Some",3
19011,"Most of the time","Most of the time","A lot",4
19019,"All of the time","Most of the time","A lot",2.666666666667
19026,"Most of the time","All of the time","A little",3
19027,"Some of the time","Some of the time","A little",3.166666666667
19030,"Some of the time","Most of the time","A lot",2.833333333333
19031,"Most of the time","Most of the time","Some",4
19035,"Most of the time","Some of the time","A lot",3.5
19038,"Most of the time","Most of the time","Some",2.333333333333
19041,"Most of the time","Most of the time","Some",3.833333333333
19042,"All of the time","Most of the time","A lot",4
